token_type,token,posts_count,profiles_count,likes_sum,likes_avg,views_sum,views_avg
word,развить,1,1,37,37.0,0,0
word,развлекательных,1,1,68,68.0,371,371.0
word,разворачивается,1,1,56,56.0,3158,3158.0
word,разговор,1,1,100,100.0,2260,2260.0
word,разделены,1,1,49,49.0,1392,1392.0
word,раздражительность,1,1,428,428.0,66038,66038.0
word,различного,1,1,82,82.0,3620,3620.0
word,различной,1,1,487,487.0,0,0
word,размахом,1,1,204,204.0,382,382.0
word,размера,1,1,566,566.0,0,0
word,размыто,1,1,143,143.0,4863,4863.0
word,размытом,1,1,113,113.0,5225,5225.0
word,разновидности,1,1,46,46.0,1378,1378.0
word,разнообразных,1,1,47,47.0,1175,1175.0
word,разносторонняя,1,1,56,56.0,342,342.0
word,разным,1,1,40,40.0,954,954.0
word,разобраться,1,1,40,40.0,0,0
word,разработали,1,1,529,529.0,13966,13966.0
word,разработанные,1,1,28,28.0,784,784.0
word,разработаны,1,1,46,46.0,1378,1378.0
word,разработать,1,1,29,29.0,362,362.0
word,разрастания,1,1,47,47.0,1175,1175.0
word,разрезать,1,1,40,40.0,0,0
word,разрезы,1,1,789,789.0,0,0
word,разрешают,1,1,82,82.0,286,286.0
word,разрешение,1,1,260,260.0,0,0
word,разрешите,1,1,182,182.0,0,0
word,разрушение,1,1,103,103.0,1170,1170.0
word,разрушить,1,1,47,47.0,0,0
word,разрыв,1,1,41,41.0,520,520.0
word,разрывах,1,1,497,497.0,0,0
word,разрыву,1,1,33,33.0,0,0
word,разъяснила,1,1,28,28.0,0,0
word,раке,1,1,54,54.0,2188,2188.0
word,ранее,1,1,182,182.0,0,0
word,раннего,1,1,68,68.0,599,599.0
word,раннем,1,1,529,529.0,13966,13966.0
word,раннему,1,1,133,133.0,0,0
word,ранний,1,1,478,478.0,0,0
word,ранняядиагностика,1,1,659,659.0,0,0
word,рано,1,1,47,47.0,1175,1175.0
word,раскрываем,1,1,64,64.0,203,203.0
word,раскрыть,1,1,91,91.0,8824,8824.0
word,раскрыться,1,1,33,33.0,0,0
word,располагает,1,1,95,95.0,1638,1638.0
word,расположением,1,1,64,64.0,0,0
word,распространенная,1,1,76,76.0,1854,1854.0
word,распространенными,1,1,158,158.0,31210,31210.0
word,распространяется,1,1,677,677.0,0,0
word,распространённым,1,1,85,85.0,0,0
word,распространённых,1,1,99,99.0,5155,5155.0
word,распрощаться,1,1,32,32.0,0,0
word,рассасывания,1,1,497,497.0,0,0
word,рассекает,1,1,33,33.0,0,0
word,рассечению,1,1,33,33.0,0,0
word,рассказывать,1,1,735,735.0,0,0
word,расслабиться,1,1,204,204.0,382,382.0
word,расслаблением,1,1,245,245.0,0,0
word,рассматривает,1,1,34,34.0,0,0
word,рассмотреть,1,1,270,270.0,28664,28664.0
word,рассмотрим,1,1,49,49.0,1354,1354.0
word,расспросили,1,1,26,26.0,3454,3454.0
word,расставила,1,1,34,34.0,3228,3228.0
word,расстройств,1,1,478,478.0,0,0
word,расстройства,1,1,29,29.0,362,362.0
word,расстройствах,1,1,497,497.0,0,0
word,раствор,1,1,46,46.0,569,569.0
word,растущие,1,1,78,78.0,2586,2586.0
word,растяжек,1,1,-1,-1.0,1147,1147.0
word,растяжений,1,1,29,29.0,362,362.0
word,растяжения,1,1,76,76.0,1854,1854.0
word,растёт,1,1,547,547.0,86258,86258.0
word,расходные,1,1,245,245.0,0,0
word,расширения,1,1,38,38.0,0,0
word,расширенные,1,1,108,108.0,82295,82295.0
word,расшифровки,1,1,-1,-1.0,3439362,3439362.0
word,расшифровкой,1,1,677,677.0,0,0
word,ратомка,1,1,74,74.0,0,0
word,рвотой,1,1,78,78.0,0,0
word,реабилитационным,1,1,53,53.0,2548,2548.0
word,реабилитацию,1,1,29,29.0,362,362.0
word,реакцию,1,1,34,34.0,0,0
word,реального,1,1,270,270.0,28664,28664.0
word,реальной,1,1,13,13.0,262,262.0
word,реальном,1,1,153,153.0,3072,3072.0
word,реальными,1,1,55,55.0,2102,2102.0
word,реаниматолога,1,1,677,677.0,0,0
word,ребят,1,1,91,91.0,8824,8824.0
word,ребёнку,1,1,338,338.0,0,0
word,ревматоидном,1,1,29,29.0,362,362.0
word,ревматолог,1,1,34,34.0,0,0
word,ревматологические,1,1,76,76.0,1854,1854.0
word,ревматологом,1,1,34,34.0,0,0
word,регенерации,1,1,243,243.0,0,0
word,регенерацию,1,1,33,33.0,0,0
word,регистраторов,1,1,337,337.0,3538,3538.0
word,регистрация,1,1,182,182.0,0,0
word,регулярного,1,1,133,133.0,0,0
word,регулярном,1,1,428,428.0,66038,66038.0
word,редкий,1,1,64,64.0,0,0
word,редкое,1,1,80,80.0,0,0
word,редкость,1,1,95,95.0,1638,1638.0
word,режима,1,1,59,59.0,2046,2046.0
word,резерва,1,1,66,66.0,415,415.0
word,резкие,1,1,29,29.0,0,0
word,резкое,1,1,41,41.0,0,0
word,резкой,1,1,78,78.0,0,0
word,результатами,1,1,55,55.0,2102,2102.0
word,результате,1,1,209,209.0,18166,18166.0
word,результативной,1,1,170,170.0,0,0
word,результы,1,1,55,55.0,2102,2102.0
word,резус,1,1,677,677.0,0,0
word,реквизитов,1,1,164,164.0,22239,22239.0
word,рекомендаций,1,1,81,81.0,1512,1512.0
word,рекомендована,1,1,73,73.0,0,0
word,рекомендованы,1,1,130,130.0,0,0
word,ректоцеле,1,1,83,83.0,0,0
word,релаксирующая,1,1,52,52.0,1509,1509.0
word,релатокса,1,1,50,50.0,10793,10793.0
word,рентген,1,1,677,677.0,0,0
word,рентгеновский,1,1,95,95.0,1638,1638.0
word,рентгеновскую,1,1,659,659.0,0,0
word,рентгенография,1,1,76,76.0,1570,1570.0
word,рентгенолаборанты,1,1,217,217.0,7373,7373.0
word,репаративные,1,1,243,243.0,0,0
word,репродуктивной,1,1,270,270.0,28664,28664.0
word,репродуктивном,1,1,231,231.0,45969,45969.0
word,репродуктивную,1,1,438,438.0,70498,70498.0
word,репродуктивным,1,1,277,277.0,41034,41034.0
word,репродуктолог,1,1,231,231.0,45969,45969.0
word,репродуктологом,1,1,99,99.0,14518,14518.0
word,ресепшн,1,1,50,50.0,0,0
word,республиканских,1,1,83,83.0,0,0
word,республиканского,1,1,331,331.0,3172,3172.0
word,реставрация,1,1,95,95.0,1638,1638.0
word,ресторане,1,1,38,38.0,848,848.0
word,ресурс,1,1,81,81.0,1512,1512.0
word,ресурсе,1,1,88,88.0,637,637.0
word,ресурсом,1,1,56,56.0,4609,4609.0
word,ресурсы,1,1,99,99.0,0,0
word,рефлексов,1,1,59,59.0,534,534.0
word,речи,1,1,39,39.0,902,902.0
word,решения,1,1,95,95.0,1638,1638.0
word,решил,1,1,78,78.0,0,0
word,решила,1,1,34,34.0,0,0
word,ржеусская,1,1,64,64.0,2391,2391.0
word,рилс,1,1,99,99.0,14518,14518.0
word,риску,1,1,70,70.0,2301,2301.0
word,рисунки,1,1,91,91.0,8824,8824.0
word,рисунков,1,1,91,91.0,8824,8824.0
word,рисунком,1,1,91,91.0,8824,8824.0
word,рисунок,1,1,91,91.0,8824,8824.0
word,ритма,1,1,428,428.0,66038,66038.0
word,ритмично,1,1,245,245.0,0,0
word,ровно,1,1,215,215.0,16383,16383.0
word,роговицы,1,1,243,243.0,0,0
word,роговичного,1,1,243,243.0,0,0
word,родинками,1,1,37,37.0,651,651.0
word,родинке,1,1,78,78.0,2586,2586.0
word,родинку,1,1,63,63.0,1710,1710.0
word,родинок,1,1,23,23.0,0,0
word,родитель,1,1,68,68.0,599,599.0
word,родительству,1,1,99,99.0,0,0
word,родителя,1,1,49,49.0,1392,1392.0
word,родителям,1,1,39,39.0,902,902.0
word,родить,1,1,231,231.0,45969,45969.0
word,рожать,1,1,56,56.0,280,280.0
word,рождения,1,1,63,63.0,1710,1710.0
word,розацеа,1,1,639,639.0,0,0
word,розового,1,1,499,499.0,8457,8457.0
word,розыгрыша,1,1,510,510.0,0,0
word,роли,1,1,83,83.0,0,0
word,ролик,1,1,499,499.0,8457,8457.0
word,роскошь,1,1,175,175.0,20936,20936.0
word,россии,1,1,62,62.0,0,0
word,рост,1,1,43,43.0,357,357.0
word,ротавирусная,1,1,31,31.0,0,0
word,ротовую,1,1,95,95.0,1638,1638.0
word,руки,1,1,37,37.0,651,651.0
word,руководству,1,1,81,81.0,1512,1512.0
word,рукой,1,1,55,55.0,2703,2703.0
word,рукопожатие,1,1,79,79.0,1921,1921.0
word,руслан,1,1,228,228.0,6993,6993.0
word,русланович,1,1,83,83.0,34627,34627.0
word,руслановича,1,1,35,35.0,0,0
word,руслановичем,1,1,87,87.0,637,637.0
word,ручках,1,1,85,85.0,0,0
word,ручными,1,1,133,133.0,0,0
word,рындину,1,1,26,26.0,1032,1032.0
word,ряда,1,1,31,31.0,0,0
word,сheck,1,1,47,47.0,0,0
word,садом,1,1,28,28.0,784,784.0
word,салажкова,1,1,231,231.0,45969,45969.0
word,самолечение,1,1,44,44.0,1057,1057.0
word,самолечением,1,1,112,112.0,3617,3617.0
word,самообследование,1,1,499,499.0,8457,8457.0
word,самообследованию,1,1,499,499.0,8457,8457.0
word,самоосмотр,1,1,182,182.0,5206,5206.0
word,самопроизвольная,1,1,103,103.0,1170,1170.0
word,самочувствие,1,1,32,32.0,0,0
word,самочувствия,1,1,81,81.0,0,0
word,самыми,1,1,158,158.0,31210,31210.0
word,санитарок,1,1,337,337.0,3538,3538.0
word,санитары,1,1,204,204.0,382,382.0
word,санкт,1,1,47,47.0,0,0
word,сбивается,1,1,112,112.0,5184,5184.0
word,сбои,1,1,56,56.0,342,342.0
word,свежий,1,1,428,428.0,66038,66038.0
word,сверхбыструю,1,1,270,270.0,28664,28664.0
word,свершений,1,1,285,285.0,6711,6711.0
word,свет,1,1,3044,3044.0,424552,424552.0
word,светлане,1,1,34,34.0,0,0
word,светлое,1,1,44,44.0,0,0
word,светлой,1,1,69,69.0,0,0
word,светлую,1,1,115,115.0,1704,1704.0
word,светобоязнь,1,1,428,428.0,66038,66038.0
word,свища,1,1,86,86.0,34497,34497.0
word,свищей,1,1,94,94.0,0,0
word,свободное,1,1,224,224.0,7870,7870.0
word,свободой,1,1,266,266.0,20602,20602.0
word,своевременного,1,1,76,76.0,1570,1570.0
word,своевременный,1,1,74,74.0,0,0
word,своими,1,1,42,42.0,0,0
word,своё,1,1,64,64.0,0,0
word,свяжемся,1,1,24,24.0,0,0
word,свяжитесь,1,1,559,559.0,0,0
word,связанная,1,1,105,105.0,858,858.0
word,связанные,1,1,177,177.0,0,0
word,связанных,1,1,29,29.0,0,0
word,связками,1,1,157,157.0,12565,12565.0
word,связок,1,1,76,76.0,1854,1854.0
word,связочно,1,1,52,52.0,1509,1509.0
word,связочного,1,1,76,76.0,1570,1570.0
word,свят,1,1,115,115.0,956,956.0
word,святого,1,1,156,156.0,2613,2613.0
word,сгустки,1,1,74,74.0,1142,1142.0
word,сделав,1,1,182,182.0,5206,5206.0
word,сделаем,1,1,499,499.0,8457,8457.0
word,сделала,1,1,56,56.0,280,280.0
word,себорею,1,1,37,37.0,651,651.0
word,себорея,1,1,639,639.0,0,0
word,сезон,1,1,129,129.0,12849,12849.0
word,сезоне,1,1,73,73.0,0,0
word,сезону,1,1,535,535.0,0,0
word,секретарь,1,1,42,42.0,0,0
word,секретов,1,1,56,56.0,1431,1431.0
word,секретом,1,1,48,48.0,234,234.0
word,секреты,1,1,64,64.0,203,203.0
word,сексолога,1,1,90,90.0,4175,4175.0
word,сексуальной,1,1,172,172.0,31130,31130.0
word,селедка,1,1,83,83.0,3777,3777.0
word,семейная,1,1,105,105.0,858,858.0
word,семейной,1,1,73,73.0,0,0
word,семкова,1,1,74,74.0,0,0
word,семья,1,1,91,91.0,8824,8824.0
word,семьёй,1,1,51,51.0,0,0
word,сентябрь,1,1,73,73.0,0,0
word,сервиса,1,1,170,170.0,0,0
word,сервисы,1,1,164,164.0,22239,22239.0
word,сергеевне,1,1,82,82.0,286,286.0
word,сергеевну,1,1,41,41.0,0,0
word,сергею,1,1,789,789.0,0,0
word,сердечке,1,1,85,85.0,0,0
word,сердечно,1,1,34,34.0,0,0
word,сердечную,1,1,270,270.0,28664,28664.0
word,сердечные,1,1,34,34.0,0,0
word,сердцем,1,1,49,49.0,497,497.0
word,серной,1,1,55,55.0,0,0
word,серьезнее,1,1,76,76.0,1570,1570.0
word,серьезно,1,1,64,64.0,0,0
word,серьезное,1,1,54,54.0,1098,1098.0
word,серьезной,1,1,36,36.0,1168,1168.0
word,серьезный,1,1,219,219.0,3167,3167.0
word,серьезных,1,1,49,49.0,1354,1354.0
word,серьёзную,1,1,39,39.0,1153,1153.0
word,сестра,1,1,37,37.0,0,0
word,сестре,1,1,499,499.0,8457,8457.0
word,сети,1,1,210,210.0,0,0
word,сетка,1,1,209,209.0,0,0
word,сеточек,1,1,38,38.0,0,0
word,сеточки,1,1,209,209.0,0,0
word,сетчатки,1,1,219,219.0,3167,3167.0
word,сжимание,1,1,134,134.0,0,0
word,сжимаются,1,1,245,245.0,0,0
word,сигарет,1,1,36,36.0,1168,1168.0
word,сикирицкая,1,1,133,133.0,0,0
word,сила,1,1,190,190.0,2446,2446.0
word,силовые,1,1,43,43.0,357,357.0
word,силой,1,1,69,69.0,848,848.0
word,силу,1,1,29,29.0,362,362.0
word,сильная,1,1,78,78.0,0,0
word,сильно,1,1,210,210.0,0,0
word,сильные,1,1,157,157.0,4555,4555.0
word,сильным,1,1,33,33.0,0,0
word,сильными,1,1,97,97.0,2669,2669.0
word,симптоматики,1,1,39,39.0,902,902.0
word,синдром,1,1,1002,1002.0,0,0
word,синдромов,1,1,487,487.0,0,0
word,синехии,1,1,56,56.0,342,342.0
word,синовиальных,1,1,40,40.0,0,0
word,синусит,1,1,55,55.0,0,0
word,систем,1,1,39,39.0,902,902.0
word,системных,1,1,639,639.0,0,0
word,ситуацию,1,1,64,64.0,0,0
word,ситуация,1,1,95,95.0,1638,1638.0
word,ситуациях,1,1,64,64.0,0,0
word,сифилис,1,1,677,677.0,0,0
word,сияющую,1,1,26,26.0,3454,3454.0
word,скажите,1,1,33,33.0,0,0
word,сказку,1,1,189,189.0,39026,39026.0
word,сказочное,1,1,91,91.0,8824,8824.0
word,сказочной,1,1,348,348.0,0,0
word,скальпеля,1,1,46,46.0,0,0
word,скам,1,1,115,115.0,956,956.0
word,скачать,1,1,164,164.0,22239,22239.0
word,скачки,1,1,29,29.0,0,0
word,складка,1,1,33,33.0,0,0
word,складки,1,1,162,162.0,0,0
word,складываются,1,1,37,37.0,651,651.0
word,склеродермия,1,1,639,639.0,0,0
word,сколиоз,1,1,43,43.0,357,357.0
word,сколы,1,1,71,71.0,1607,1607.0
word,сколько,1,1,68,68.0,0,0
word,скорее,1,1,95,95.0,1638,1638.0
word,скорейшему,1,1,133,133.0,0,0
word,скрежет,1,1,134,134.0,0,0
word,скрещённые,1,1,74,74.0,0,0
word,скрининг,1,1,28,28.0,784,784.0
word,скрипникова,1,1,47,47.0,0,0
word,скрытое,1,1,37,37.0,651,651.0
word,скрытую,1,1,112,112.0,5184,5184.0
word,слабостью,1,1,78,78.0,0,0
word,слабоумие,1,1,46,46.0,1378,1378.0
word,слабыми,1,1,97,97.0,2669,2669.0
word,славянский,1,1,42,42.0,0,0
word,славянского,1,1,42,42.0,0,0
word,сладкие,1,1,156,156.0,2613,2613.0
word,слаженный,1,1,170,170.0,2305,2305.0
word,следить,1,1,157,157.0,4555,4555.0
word,следов,1,1,83,83.0,34627,34627.0
word,следующем,1,1,60,60.0,2025,2025.0
word,следующий,1,1,660,660.0,62686,62686.0
word,следующим,1,1,31,31.0,0,0
word,следующих,1,1,108,108.0,3408,3408.0
word,слезы,1,1,243,243.0,0,0
word,слепит,1,1,3044,3044.0,424552,424552.0
word,слепота,1,1,54,54.0,1098,1098.0
word,слизистой,1,1,55,55.0,0,0
word,слизистых,1,1,129,129.0,1476,1476.0
word,слишком,1,1,33,33.0,0,0
word,слова,1,1,72,72.0,0,0
word,словно,1,1,125,125.0,46796,46796.0
word,сложнейших,1,1,40,40.0,431,431.0
word,сложно,1,1,36,36.0,1168,1168.0
word,сложности,1,1,172,172.0,31130,31130.0
word,сложные,1,1,13,13.0,262,262.0
word,слой,1,1,56,56.0,3158,3158.0
word,слоями,1,1,170,170.0,2322,2322.0
word,служат,1,1,78,78.0,1044,1044.0
word,службу,1,1,204,204.0,382,382.0
word,служил,1,1,-1,-1.0,3439362,3439362.0
word,слух,1,1,100,100.0,249,249.0
word,слухового,1,1,55,55.0,0,0
word,слуховых,1,1,55,55.0,0,0
word,случайностей,1,1,49,49.0,497,497.0
word,случаю,1,1,51,51.0,0,0
word,случаются,1,1,78,78.0,0,0
word,слушайте,1,1,100,100.0,249,249.0
word,слушала,1,1,40,40.0,0,0
word,слушателя,1,1,83,83.0,0,0
word,слышали,1,1,43,43.0,0,0
word,слышит,1,1,291,291.0,412,412.0
word,слюнных,1,1,32,32.0,0,0
word,смене,1,1,78,78.0,0,0
word,сменяется,1,1,245,245.0,0,0
word,смех,1,1,183,183.0,5387,5387.0
word,смеха,1,1,1714,1714.0,0,0
word,смехом,1,1,183,183.0,5387,5387.0
word,смирилась,1,1,41,41.0,520,520.0
word,смириться,1,1,38,38.0,848,848.0
word,смирнову,1,1,478,478.0,0,0
word,смог,1,1,62,62.0,0,0
word,смольник,1,1,41,41.0,1191,1191.0
word,смотрим,1,1,219,219.0,3167,3167.0
word,смотрит,1,1,13,13.0,262,262.0
word,смущать,1,1,56,56.0,3158,3158.0
word,смущения,1,1,94,94.0,0,0
word,смывании,1,1,99,99.0,18326,18326.0
word,сначала,1,1,40,40.0,954,954.0
word,снижают,1,1,134,134.0,0,0
word,снижающая,1,1,566,566.0,0,0
word,снижая,1,1,52,52.0,1509,1509.0
word,снижению,1,1,48,48.0,1364,1364.0
word,снимают,1,1,1186,1186.0,0,0
word,снимки,1,1,37,37.0,651,651.0
word,снимков,1,1,260,260.0,0,0
word,снимок,1,1,95,95.0,1638,1638.0
word,снятие,1,1,434,434.0,0,0
word,снятия,1,1,43,43.0,357,357.0
word,соберем,1,1,74,74.0,1142,1142.0
word,собирается,1,1,125,125.0,17361,17361.0
word,собираться,1,1,12123,12123.0,0,0
word,соблюдайте,1,1,31,31.0,0,0
word,соблюдать,1,1,74,74.0,0,0
word,соблюдение,1,1,59,59.0,2046,2046.0
word,соболь,1,1,99,99.0,0,0
word,собственного,1,1,162,162.0,4412,4412.0
word,собственной,1,1,243,243.0,0,0
word,собственный,1,1,-1,-1.0,3439362,3439362.0
word,собственными,1,1,182,182.0,0,0
word,событие,1,1,42,42.0,0,0
word,событий,1,1,32,32.0,0,0
word,событию,1,1,125,125.0,46796,46796.0
word,совершенная,1,1,270,270.0,28664,28664.0
word,совершенствуются,1,1,62,62.0,0,0
word,совет,1,1,125,125.0,17361,17361.0
word,совета,1,1,125,125.0,17361,17361.0
word,советами,1,1,56,56.0,4609,4609.0
word,советов,1,1,-1,-1.0,3439362,3439362.0
word,советская,1,1,477,477.0,22948,22948.0
word,совместимы,1,1,162,162.0,24655,24655.0
word,совместноисследуеммир,1,1,-1,-1.0,3439362,3439362.0
word,согласие,1,1,182,182.0,0,0
word,согласны,1,1,34,34.0,1234,1234.0
word,согласованное,1,1,74,74.0,0,0
word,согласуется,1,1,26,26.0,1134,1134.0
word,содержание,1,1,65,65.0,0,0
word,содержат,1,1,52,52.0,1509,1509.0
word,сожалению,1,1,95,95.0,1638,1638.0
word,создавайте,1,1,735,735.0,0,0
word,создаем,1,1,99,99.0,507,507.0
word,создан,1,1,68,68.0,371,371.0
word,создана,1,1,277,277.0,41034,41034.0
word,созданные,1,1,789,789.0,0,0
word,создаём,1,1,26,26.0,1134,1134.0
word,сознания,1,1,78,78.0,0,0
word,сокращений,1,1,88,88.0,0,0
word,солевой,1,1,46,46.0,569,569.0
word,солнечного,1,1,50,50.0,455,455.0
word,солнца,1,1,50,50.0,455,455.0
word,солнце,1,1,82,82.0,286,286.0
word,соловей,1,1,162,162.0,24655,24655.0
word,соловьем,1,1,43,43.0,357,357.0
word,сонными,1,1,97,97.0,2669,2669.0
word,сообщаем,1,1,33,33.0,0,0
word,соответствующие,1,1,49,49.0,1392,1392.0
word,соответствующую,1,1,49,49.0,1392,1392.0
word,сопич,1,1,499,499.0,8457,8457.0
word,сопли,1,1,40,40.0,954,954.0
word,сопливит,1,1,40,40.0,954,954.0
word,сопровождается,1,1,78,78.0,0,0
word,сопровождающаяся,1,1,78,78.0,0,0
word,сопровождение,1,1,190,190.0,2446,2446.0
word,сопровождению,1,1,135,135.0,0,0
word,сопряжены,1,1,53,53.0,2548,2548.0
word,соревновании,1,1,91,91.0,8824,8824.0
word,сороко,1,1,37,37.0,0,0
word,соседний,1,1,64,64.0,0,0
word,сосредоточьтесь,1,1,135,135.0,0,0
word,составе,1,1,52,52.0,1509,1509.0
word,составит,1,1,677,677.0,0,0
word,составить,1,1,70,70.0,0,0
word,составят,1,1,219,219.0,3224,3224.0
word,состоится,1,1,182,182.0,0,0
word,состоялась,1,1,47,47.0,0,0
word,состояний,1,1,80,80.0,0,0
word,состояниями,1,1,29,29.0,362,362.0
word,сосудистая,1,1,209,209.0,0,0
word,сосцевидных,1,1,260,260.0,0,0
word,сотрудника,1,1,81,81.0,1512,1512.0
word,сотрудников,1,1,81,81.0,1512,1512.0
word,сотруднику,1,1,81,81.0,1512,1512.0
word,сотрудничеству,1,1,81,81.0,1512,1512.0
word,сохранение,1,1,224,224.0,7870,7870.0
word,сохранится,1,1,162,162.0,0,0
word,сохранять,1,1,99,99.0,0,0
word,социальные,1,1,210,210.0,0,0
word,сочетает,1,1,125,125.0,46796,46796.0
word,сочетание,1,1,80,80.0,0,0
word,соэ,1,1,677,677.0,0,0
word,спасаете,1,1,117,117.0,501,501.0
word,спасателя,1,1,49,49.0,497,497.0
word,спасением,1,1,78,78.0,0,0
word,спектр,1,1,219,219.0,3167,3167.0
word,специализированный,1,1,52,52.0,1509,1509.0
word,специализируются,1,1,46,46.0,1378,1378.0
word,специалиста,1,1,44,44.0,0,0
word,специальная,1,1,73,73.0,0,0
word,специального,1,1,-1,-1.0,3439362,3439362.0
word,специальному,1,1,53,53.0,0,0
word,специальностей,1,1,37,37.0,1437,1437.0
word,специальный,1,1,157,157.0,12565,12565.0
word,специальным,1,1,172,172.0,31130,31130.0
word,спешим,1,1,42,42.0,0,0
word,спид,1,1,677,677.0,0,0
word,спикеров,1,1,42,42.0,0,0
word,спину,1,1,47,47.0,1175,1175.0
word,спины,1,1,32,32.0,0,0
word,список,1,1,41,41.0,0,0
word,списываются,1,1,440,440.0,0,0
word,спиц,1,1,904,904.0,0,0
word,спокойно,1,1,34,34.0,0,0
word,спокойной,1,1,74,74.0,0,0
word,спокойным,1,1,34,34.0,1234,1234.0
word,спондилоартроз,1,1,47,47.0,1175,1175.0
word,спондилёз,1,1,47,47.0,1175,1175.0
word,спорта,1,1,76,76.0,1854,1854.0
word,спорте,1,1,56,56.0,280,280.0
word,спортивных,1,1,29,29.0,362,362.0
word,способах,1,1,60,60.0,2025,2025.0
word,способен,1,1,39,39.0,1153,1153.0
word,способное,1,1,277,277.0,41034,41034.0
word,способности,1,1,91,91.0,8824,8824.0
word,способны,1,1,76,76.0,1570,1570.0
word,способствует,1,1,1002,1002.0,0,0
word,справился,1,1,53,53.0,2078,2078.0
word,справляется,1,1,566,566.0,0,0
word,спрашивает,1,1,76,76.0,1570,1570.0
word,спрашивать,1,1,99,99.0,18326,18326.0
word,спровоцировало,1,1,47,47.0,1175,1175.0
word,спровоцировать,1,1,87,87.0,637,637.0
word,спрятаны,1,1,735,735.0,0,0
word,спутниками,1,1,412,412.0,0,0
word,спутником,1,1,41,41.0,520,520.0
word,сравнимые,1,1,55,55.0,2102,2102.0
word,срастание,1,1,43,43.0,357,357.0
word,средние,1,1,162,162.0,0,0
word,средствами,1,1,182,182.0,0,0
word,средствах,1,1,100,100.0,2260,2260.0
word,средство,1,1,243,243.0,0,0
word,срк,1,1,80,80.0,0,0
word,срок,1,1,16,16.0,0,0
word,сроках,1,1,270,270.0,28664,28664.0
word,сроке,1,1,270,270.0,28664,28664.0
word,срочного,1,1,232,232.0,0,0
word,срочном,1,1,232,232.0,0,0
word,ставит,1,1,55,55.0,2703,2703.0
word,стаж,1,1,1002,1002.0,0,0
word,стажировке,1,1,62,62.0,0,0
word,стажировку,1,1,62,62.0,0,0
word,стаканчике,1,1,189,189.0,39026,39026.0
word,стали,1,1,219,219.0,3167,3167.0
word,стандарт,1,1,23,23.0,0,0
word,становиться,1,1,72,72.0,0,0
word,становления,1,1,69,69.0,848,848.0
word,становятся,1,1,209,209.0,0,0
word,старт,1,1,40,40.0,431,431.0
word,старте,1,1,2452,2452.0,0,0
word,стартует,1,1,91,91.0,8824,8824.0
word,старше,1,1,659,659.0,0,0
word,статистика,1,1,70,70.0,2301,2301.0
word,статус,1,1,83,83.0,2352,2352.0
word,стационар,1,1,80,80.0,0,0
word,стеатоз,1,1,65,65.0,0,0
word,стеатометрию,1,1,65,65.0,0,0
word,стеатометрия,1,1,65,65.0,0,0
word,стебунов,1,1,227,227.0,0,0
word,стебунову,1,1,789,789.0,0,0
word,стенок,1,1,56,56.0,342,342.0
word,степанович,1,1,227,227.0,0,0
word,степановичу,1,1,789,789.0,0,0
word,степановна,1,1,48,48.0,0,0
word,степановне,1,1,80,80.0,0,0
word,степановну,1,1,80,80.0,0,0
word,стираемость,1,1,134,134.0,0,0
word,стирания,1,1,134,134.0,0,0
word,стоимостью,1,1,248,248.0,4583,4583.0
word,стойкости,1,1,40,40.0,431,431.0
word,стойкость,1,1,40,40.0,431,431.0
word,столичная,1,1,701,701.0,0,0
word,столкнулись,1,1,40,40.0,0,0
word,столкнулся,1,1,36,36.0,1168,1168.0
word,столько,1,1,1714,1714.0,0,0
word,стоматологии,1,1,95,95.0,1638,1638.0
word,стоматологический,1,1,71,71.0,1607,1607.0
word,стоматологу,1,1,41,41.0,0,0
word,стопе,1,1,904,904.0,0,0
word,сторис,1,1,51,51.0,0,0
word,сторона,1,1,36,36.0,1168,1168.0
word,сторону,1,1,115,115.0,1704,1704.0
word,стоят,1,1,64,64.0,0,0
word,страдающих,1,1,193,193.0,33417,33417.0
word,страже,1,1,291,291.0,412,412.0
word,странице,1,1,701,701.0,0,0
word,страницу,1,1,701,701.0,0,0
word,страстью,1,1,487,487.0,0,0
word,страх,1,1,59,59.0,817,817.0
word,страхами,1,1,158,158.0,31210,31210.0
word,страхах,1,1,77,77.0,1594,1594.0
word,страхов,1,1,75,75.0,1186,1186.0
word,страховой,1,1,277,277.0,41034,41034.0
word,страховым,1,1,182,182.0,0,0
word,страшного,1,1,55,55.0,2703,2703.0
word,стреляющая,1,1,103,103.0,1170,1170.0
word,стремление,1,1,320,320.0,0,0
word,стремлениями,1,1,69,69.0,848,848.0
word,стремятся,1,1,47,47.0,0,0
word,стресса,1,1,95,95.0,3388,3388.0
word,структур,1,1,260,260.0,0,0
word,структуру,1,1,434,434.0,0,0
word,структуры,1,1,270,270.0,28664,28664.0
word,стул,1,1,31,31.0,0,0
word,стуле,1,1,41,41.0,0,0
word,ступни,1,1,37,37.0,651,651.0
word,ступор,1,1,55,55.0,2703,2703.0
word,субконъюнктивальная,1,1,243,243.0,0,0
word,судороги,1,1,39,39.0,902,902.0
word,судьбе,1,1,69,69.0,848,848.0
word,судьбой,1,1,49,49.0,497,497.0
word,сузить,1,1,26,26.0,3454,3454.0
word,сургитрон,1,1,46,46.0,0,0
word,сусленков,1,1,1801,1801.0,295540,295540.0
word,сусленкова,1,1,1390,1390.0,215183,215183.0
word,сустав,1,1,41,41.0,520,520.0
word,суставах,1,1,76,76.0,1570,1570.0
